PK_TEMPO;DateKey;Promised Delivery Date;Actual Delivery Date;Invoice Date
1a1cf7f919ce6b57403f3e80a6ac391a98c67b264edf6ea0405c3f1819d6140e;20/02/2018;20/02/2019;20/02/2019;22/02/2018
5e4034f08fdff44742bb4ca2aab3629d7923ee319ef85e506b8a2bce386a0c62;20/06/2017;21/06/2018;21/06/2018;22/06/2017
309667cfac6096bef76177308a07b8ca849294ac2d6c7f2b96ad1f83f0b62d6f;24/06/2018;23/06/2019;23/06/2019;26/06/2018
284040b3cd7f68666b5a648265f35c7b0e52088d61ea77c11f8eab250976a2f4;27/07/2017;27/07/2018;27/07/2018;29/07/2017
aa405479d161a6ee42fd6f07671ca9b2d2243c2a0c6bbe3e9f09d5e1cfabf06c;18/08/2017;21/08/2018;21/08/2018;20/08/2017
f194650aab2208ecb319de0cdf916079408804f366e97a3b5ee321bc9b0c5c95;04/10/2017;27/09/2018;27/09/2018;06/10/2017
f07088c575a806a67654da2ec35382c40c1e473e29798fece7378b5cdec38bf3;05/10/2017;04/10/2018;04/10/2018;07/10/2017
516c27b5da4977c7d085523f6b77c7ba146e09fc71b33d20a4a803938f7f0367;13/10/2017;13/10/2018;13/10/2018;15/10/2017
e8fe620cfa2ea8d54088ff61f3a547f92fbb87478128781445afb30c10f6d74f;27/10/2017;27/10/2018;27/10/2018;29/10/2017
676d4b710107548ee66b633472af16ed8cd66920db616f48922db8e82b31aad2;20/12/2017;20/12/2018;20/12/2018;22/12/2017
a68352f1b09d0da6de4b6abf1acc900da0e60f5c8b08ce345ba9ffde0d05a9c8;01/03/2019;01/03/2020;01/03/2020;04/03/2019
4c2442fd96ed54d5ad49800f540601756484c85635b2a364a03c68c20c0c5528;25/03/2018;24/03/2019;24/03/2019;27/03/2018
da5c0c666d0ac38209902d6b03bbae71a3382264bc881a694c7439144e1182a4;11/04/2017;12/04/2018;12/04/2018;13/04/2017
7c01b69b3668456b10992f98e01cfaabc7e7952290fb8a4b1fc471a3aec3d1fc;14/11/2017;13/11/2018;13/11/2018;16/11/2017
3f5cc982fa8c117d4e4f246168d6416050ec2c1e880a2d9cfd69d898c702d9a0;29/12/2017;29/12/2018;29/12/2018;31/12/2017
64a620f3818617de0bfb46fe85ee80e76e35430f0d16c3107b136570353f3b6f;29/12/2017;15/12/2018;15/12/2018;31/12/2017
db146c80e0199fa2adcbfa8ac6bda8de2643e27ac11eb742b8ce6d87a6d13975;11/05/2017;11/05/2018;11/05/2018;13/05/2017
e6034ea317681860addaf1edc6587a41f70c3ec39cff18fefafcd34653bb3b29;22/06/2018;25/06/2019;25/06/2019;24/06/2018
24b484f62435cbe51fb156ac6f33b424c6baf7634b089704bb30bda683b952cd;28/09/2018;27/09/2019;27/09/2019;30/09/2018
510714aff35a9dff4ab7c2ef0f82a776e5f46172623016715e2b7ab1c386a8ca;05/10/2017;06/10/2018;06/10/2018;07/10/2017
a9d7f1458af54d1423f0d94901e2c7ac7cec7ebabc37cdc1c48698591dec82ca;15/12/2017;15/12/2018;15/12/2018;17/12/2017
05892512785cea72513e44999c82a87e832e1f57861bd6b44a6e3ac948536032;18/08/2018;17/08/2019;17/08/2019;20/08/2018
e67253842f4baa8324fa28efed147045c42b746e45867bdb39c47ec5f0f1e880;08/10/2018;08/10/2019;08/10/2019;10/10/2018
3044b74a5b76d7fb21b607e87d53b225579e96c365c31053835fb392d94d4e04;05/02/2018;05/02/2019;05/02/2019;07/02/2018
c8a7c8e061b50043185104d6009727772048c7c6220a0795c0a0566f9ffba3ac;30/03/2017;28/03/2018;28/03/2018;01/04/2017
f16193755bb539f9ac65034a67cc24cb911c3022807e652612d889031a268ef9;19/05/2017;18/05/2018;18/05/2018;21/05/2017
528fee0c79bfbb0f9fae038b00b341a406c9291ca30a5577128689170344492e;31/07/2017;31/07/2018;31/07/2018;02/08/2017
cf3b54da51b9fcb6c0487585ff8ddc4e45d2c92694761408216f842c39e5465f;10/09/2018;14/09/2019;14/09/2019;12/09/2018
ba0d4958393c8e019f85a495f772ab3898d54ef34b60a0bfba2e53e935f3b011;12/09/2017;07/09/2018;07/09/2018;14/09/2017
65f2dbae967858f0125d18a93cfcf6f1ec13f93dcf1624d452b4bfb1cbce7305;15/09/2018;15/09/2019;15/09/2019;17/09/2018
7ed829a97a810eb358afcf4274963e0293502a7a2fa199268b9f8b65abf26b1a;20/01/2019;20/01/2020;20/01/2020;22/01/2019
7e0d84f3715cac5b75094f92a3f7af3aed623d7f892583e4e3ffca3cff7fd7ba;30/03/2018;30/03/2019;30/03/2019;01/04/2018
bf65a8e86b3ce3ca2cbb27a36d26ada116274f1f29b55abd4079202fce7e0b67;30/10/2017;27/10/2018;27/10/2018;01/11/2017
549f0105b8143b4b3a5dcc3251a782f360459deb9ca13927ed737c2eef5818e1;14/06/2017;12/06/2018;12/06/2018;16/06/2017
a9710a01869130af48ca94c471785c817cc4ddc2eba41dc89d20a400d73d7620;03/07/2017;01/07/2018;01/07/2018;05/07/2017
6b7db8df4efd86db5433c87f7ad7bfe4d98f7718ffd0decdca2fee125f33e10d;27/08/2018;27/08/2019;27/08/2019;29/08/2018
8a814341cd0d6dd289e4a17aca64ee5ffc31d12c5dce02897e01c1fd3f97e6dd;07/09/2017;06/09/2018;06/09/2018;09/09/2017
9e3d38a75c8334ecc5a8508253c40221ef34e22ce8388553305fe39172899a59;06/10/2017;05/10/2018;05/10/2018;08/10/2017
8c4b556e978d78c9620a5ddcc1b84b8fa7f29ec28c7063501f4c3b75dc26f094;01/11/2017;01/11/2018;01/11/2018;03/11/2017
60819d91a61b21a5b3c2df9255ed6b01faae0a0957f17459b77aedfbca487d81;23/11/2017;23/11/2018;23/11/2018;25/11/2017
b89bbd814960f7af9379883d6f3adf57852f8a34ef5b4386e610cc44642420bf;02/03/2019;03/03/2020;03/03/2020;05/03/2019
a8e10524f3a6034c70317a1458af8648168de973b1afe5c61dbfb53049ad4353;04/02/2018;04/02/2019;04/02/2019;06/02/2018
535e9ea1ab063aecc3cd676e0c948d705040a26b8d3074c04231afb5a9fd3ab5;28/05/2018;27/05/2019;27/05/2019;30/05/2018
a1d918ab2abd10c26bf7653cd7b510a9100db95e9c18af71cf5ef5f291548bda;19/08/2018;19/08/2019;19/08/2019;21/08/2018
67dd1d44f421af0d0b0de95d3db23aab5999aa467b0aedf0a17ab6dea0cdd828;12/10/2018;11/10/2019;11/10/2019;14/10/2018
03c0bbcfd7d9c3d4f8c39d9cf8ab0fd3041d6759a6b734c357a676ede89b296a;16/10/2017;16/10/2018;16/10/2018;18/10/2017
ca1950215a2ee3128258b7ebc8f3b2ce08490a9009db57e0700462374b209e1e;15/01/2018;13/01/2019;13/01/2019;17/01/2018
9e73a6eff9e2561691c32ed6e24aeef4d215f95d563493231f41532c8f3f8154;26/04/2017;26/04/2018;26/04/2018;28/04/2017
f3ba6a20b6b2334930a39980899b3c20cb53fe95a8b6fa9a3e32711ad9d58020;27/04/2018;26/04/2019;26/04/2019;29/04/2018
74a667f4047016e8a238bb5118fb7054cad144875c951bec2d0be7ab1178dbb8;12/05/2017;11/05/2018;11/05/2018;14/05/2017
0f0a4d582e5bcc81b6095823921f0a4a8bd8f6ce3475cca6380b761cd8316cd7;29/05/2017;29/05/2018;29/05/2018;31/05/2017
896331a87a228543d2c50d4bf0f2a9a8cf8111df7a342ba030d1b0964b83ddbc;26/06/2017;26/06/2018;26/06/2018;28/06/2017
37b15c4d9f041f35fba998bdb4dff71c49670e5a821ea302a90060b2457eac77;20/09/2017;21/09/2018;21/09/2018;22/09/2017
d87b829ad9537c02124196b8501c1afa41fde49b53b9c7a5de437c0f47d29b7d;30/10/2017;30/10/2018;30/10/2018;01/11/2017
a6d9b474ac536595e2abe305812fb8697697572df9c3c5b15a8871c2b33315b2;15/11/2018;15/11/2019;15/11/2019;17/11/2018
7e39655263fca851fef65b819e78186492bfe77a56077df379d2124041657748;14/03/2019;15/03/2020;15/03/2020;17/03/2019
03ba1654c9520a6a11059630037765085aba8735ef5cb84b2750ba0ac32779d2;21/01/2018;21/01/2019;21/01/2019;23/01/2018
3e7aa88331d6d26337a503d0d43212363af20de871e2e6c624c25423b7cf3efe;17/02/2018;17/02/2019;17/02/2019;19/02/2018
56e4b6f2c330f5279cb478bb261e4b3a6f8b877a20dcbc097eee2e2d56769193;16/03/2017;16/03/2018;16/03/2018;18/03/2017
8c34b5300589c34051f66abb2f19e078a8a919d80db7f5631fa9dbee300d1543;09/06/2017;06/06/2018;06/06/2018;11/06/2017
e038a01775026d37b087461862ff71d91913d4910e030759925a8d0b11dd98e0;15/06/2018;14/06/2019;14/06/2019;17/06/2018
ac566707e7116170489b1ebac295510097fa76b9691eb3f0f244be228c220855;28/06/2018;17/06/2019;17/06/2019;30/06/2018
02348fa0b1785aad3ea039dde29f36999f3ff7e719f158ae93b6b172d0a145b0;10/08/2017;08/08/2018;08/08/2018;12/08/2017
d3a9b0b145f1188ce9d2855ee6b8791ae5c28f5357140ddf64bccda265a710d1;04/10/2017;05/10/2018;05/10/2018;06/10/2017
4b4b8c3862f521a1cc96ae0e5d46fe5e872c7b95ee496bc9602b4fe23ae02869;23/06/2018;24/06/2019;24/06/2019;25/06/2018
afc4aaf6b373bb3b3c6739bad0d3f5442eb8ecf99cc04eb1f14ccbd338d749ac;29/06/2018;29/06/2019;29/06/2019;01/07/2018
84bb30494b5f0281d1f7b94aca74e91aa1952c977762c690d055245c19376863;16/08/2018;16/08/2019;16/08/2019;18/08/2018
29ed07007ccada775b596b16cde2626d1459a02192839e77dc7152a69f96db8e;02/10/2017;28/09/2018;28/09/2018;04/10/2017
6b011c6058128108196b6b51ac582bb6e5ad980f4132f49d9ac2129f080077e4;26/11/2018;25/11/2019;25/11/2019;28/11/2018
6ce8fbcd31a02dd0673add0e9ef405d405c50f7a005005454d89d30c46285c5b;22/02/2017;22/02/2018;22/02/2018;25/02/2017
1619e2a52b28e7b2f60e9d625436f780077fc49267597dac3c2e5974a669b142;08/03/2018;05/03/2019;05/03/2019;10/03/2018
8a60c574f4aab4623625fcaf5a350b863f59b5fff38d991081b6c5913c8bdf8a;10/03/2017;10/03/2018;10/03/2018;12/03/2017
052fe8d88fa70b9b92d31a07db2a231a5df35eb3c8a6ec6ad477839dcc1e69c1;10/05/2018;07/05/2019;07/05/2019;12/05/2018
1d1669eea50f16237d5dde851fafcf3588f7f6d6e58657ad8c9f7dfe715f8bd2;01/12/2018;02/12/2019;02/12/2019;03/12/2018
ebe704c0a3101b56956cb6daed9c2811a7ce7214113fe9ad761d57cd98cd33b1;12/01/2018;12/01/2019;12/01/2019;14/01/2018
fbe9290650b04ca34787139fcdf28f4d7520365ee2c19e454ff56b8cda98adbb;03/04/2017;04/04/2018;04/04/2018;05/04/2017
de8703ac7cb4325a46ccecc6719503cd4cced982b364c2dd544303e2108ba076;23/04/2018;22/04/2019;22/04/2019;25/04/2018
828e5f1a04c048b784d1afd9b9d4f7a1738181aa25d0c7659306395169b89b4c;27/05/2018;27/05/2019;27/05/2019;29/05/2018
8c268389e76cfb1414a47712a20d91444b4139d3c8f0dc093f4ba56f6c232157;06/07/2017;07/07/2018;07/07/2018;08/07/2017
b851eb501f0b7b8bf89f4252211516ffb16a6e8d1dd2475b38a6ed14b3ca75ab;26/07/2017;20/07/2018;20/07/2018;28/07/2017
34cd796a703575d6bf16b286fd993476d510ac363fd25ac7d08a3752030869c5;16/09/2018;15/09/2019;15/09/2019;18/09/2018
ad713439f0a9e0baa0a29f61b8dabba490ec6e3d36cb9d3a0b4cae86a2090f4c;11/01/2019;12/01/2020;12/01/2020;13/01/2019
1747a18910678981a38b3858992bf943ad7f3a8455db94f5eb80bd7ee11afbc6;22/01/2017;17/01/2018;17/01/2018;25/01/2017
82205714699fc7dfc85f823e2c0a6ef2314df5fb04bf3854a72439a25d60f3b3;08/03/2018;08/03/2019;08/03/2019;10/03/2018
5a967259b0014058d33e558b28973ac68554b8f5ce44f54c4b7a9d2d8ecca839;10/03/2018;11/03/2019;11/03/2019;12/03/2018
1b7d772d1e3ab8761c33064ab516ab5cd182a6405f5edad8ee7215d9920cec76;18/04/2017;26/04/2018;26/04/2018;20/04/2017
48d26dde7f5b1a0d60f6cf0813fac1e9554ef6886aa48a429b89a927dbaaa6a8;09/06/2017;09/06/2018;09/06/2018;11/06/2017
b568bc204dbb9d61e4079745b7dec6933528fd61579eb5d8758ab91cfcf5fa67;10/08/2017;09/08/2018;09/08/2018;12/08/2017
0e078c6292a54d68116992f87d3f1f08287c7288bfbad8a8afd679c00a05877a;11/08/2017;10/08/2018;10/08/2018;13/08/2017
3a2f48ef0b5bb488ac7f06fcf8441d1f94154a890986d00fe59482d57f35b1a6;08/12/2017;08/12/2018;08/12/2018;10/12/2017
ee32e09c4a1fd5f201d8f161341c3d63672ae29b85e2fe5675a3ba83b710b989;04/01/2019;30/12/2019;30/12/2019;06/01/2019
d9f03d03cc049b24677f6daae392a566a97443b2bf546731bb6425fd82fc13e2;08/02/2019;08/02/2020;08/02/2020;10/02/2019
05026f09b7abb9ffd4cf4324d335259b486780bcb77764ebe980c1bd0b95e45c;16/03/2019;17/03/2020;17/03/2020;19/03/2019
754f5e53087e89bf8bd7779080a0dd9719b7df5a46be43a89700b45fcf6c7f85;10/06/2018;10/06/2019;10/06/2019;12/06/2018
0b6c732bdfecfc9357660c04429151de6574d3b4b1d14dea92b1286932f74154;17/05/2018;17/05/2019;17/05/2019;19/05/2018
abf7d950563802d81646b665690a59f15adb72b6a250510b7129a09222b5d2fc;06/01/2018;06/01/2019;06/01/2019;08/01/2018
82fc152a34cbc1bfcec3df52d4d4412006f265fd146528240c3a0fb43d3685a0;08/01/2018;05/01/2019;05/01/2019;10/01/2018
325202c43406cf37587f757ef29306db817dad9253cf4475d342f3df98131941;26/05/2018;28/04/2019;28/04/2019;28/05/2018
4654b1a8411d60e39537c7030f3b75c46e79568c84d66691e85d6b33b0cecc84;02/06/2017;02/06/2018;02/06/2018;04/06/2017
a75836b74dd00f9fd541cdc775a37e177ddc1bba6e8a4a68f0133920b9b31eab;06/06/2017;16/05/2018;16/05/2018;08/06/2017
1ccd7bd26e3e8313251f8d342ba3f96a2d6102a1a0eae167efaabd31f3513e7f;21/06/2018;23/06/2019;23/06/2019;23/06/2018
c707d2f6b2b4261fad55c6ac4ffec0acafd66760c5cda298a18d67dae61653b5;22/06/2018;22/06/2019;22/06/2019;24/06/2018
1551ef55788c74179d5fe55b3d141b48d29d89825ae593ee0f8baee529d9c32c;06/07/2017;28/06/2018;28/06/2018;08/07/2017
0712f3c3a7f60ed3acb4efdf66069927d929ac997efda810224dbbd49eef3712;23/11/2018;23/11/2019;23/11/2019;25/11/2018
1adfa495b190649b4a5efedd49b95cecb15ac25a7e4bb4e4f31ac2d2474a53d4;06/01/2019;04/01/2020;04/01/2020;08/01/2019
40adfe9c45a217e35a0468c91a545e24578a40344f87eec053661a81becde662;01/01/2018;01/01/2019;01/01/2019;03/01/2018
4585b19bbbf80dd320582a5e35c5d22a7d70676bfb9861e376ce4328c11fa368;14/02/2017;14/02/2018;14/02/2018;17/02/2017
81c388d70f04576fb5613365d060ea86a56b314da599e2a2e6659650c7f5bd16;06/04/2018;06/04/2019;06/04/2019;08/04/2018
37d6b8345b00d4c1aae33f96f4d0b69b03be34c721ec278a16343f7b7d4c5343;11/05/2018;04/05/2019;04/05/2019;13/05/2018
f8e77d2ebbc750e79d00188b4d70bcf90eebd6fc5e7b6ea15021b2623054e076;22/07/2018;22/07/2019;22/07/2019;24/07/2018
392d57686d9dc96f2288af9eb80a70f2cd881e790ef95d4ec0a02f3f7b34a1e8;20/12/2018;17/12/2019;17/12/2019;22/12/2018
